motorolamb502,motorolamb508,0.969231
motorolamb520,motorolamb508,0.969231
motorolamb525,motorolamb855,0.969231
motorolame525,motorolame502,0.969231
motorolame811,motorolame511,0.969231
motorolame860,motorolame863,0.969231
motorolame865,motorolame863,0.969231
motorolamt810,motorolamt680,0.969231
motorolaxt621,motorolaxt615,0.969231
motorolaxt627,motorolaxt862,0.969231
motorolaxt925,motorolaxt928,0.969231
motorolaxoom,motorolamotox,0.967949
coolpad9150w,coolpad90w,0.966667
gioneegn709w,gioneegn705w,0.966667
htc_desire_200,htcdesire200,0.966667
htc_desire_500,htcdesire500,0.966667
huaweiu8825d,huaweiu8832d,0.966667
huaweiu9200e,huaweiu9500e,0.966667
k-touchc986t,k-touchc960t,0.966667
samsungn7000,samsungn7005,0.966667
sharpsh72x8u,sharpsh7228u,0.966667
sharpsh8288u,sharpsh8298u,0.966667
sonyericssonmk16i,sonyericssone16i,0.963971
coolpad8056,coolpad8085,0.963636
huaweit8600,huaweit8620,0.963636
huaweit8830,huaweit8833,0.963636
huaweiu8120,huaweiu8220,0.963636
huaweiu8681,huaweiu8661,0.963636
huaweiu8815,huaweic8815,0.963636
huaweiu9200,huaweit9200,0.963636
huaweiu9508,huaweiu9500,0.963636
k-touche6,k-touche806,0.963636
k-touche619,k-touche616,0.963636
k-touche621,k-touche616,0.963636
k-touche780,k-toucht780,0.963636
k-touchs787,k-touchs757,0.963636
k-toucht621,k-toucht6,0.963636
lenovoa298t,lenovoa278t,0.963636
lenovoa765e,lenovoa365e,0.963636
lenovos850e,lenovos820e,0.963636
motorolamilestonext720,motorolamilestone2,0.963636
sonyxperias,sonyxperiam,0.963636
samsunggt-i6500u,samsungi6500u,0.9625
samsunggt-i9105p,samsungi9105p,0.9625
samsunggt-i9128v,samsungi9128v,0.9625
samsunggt-s6500d,samsungs6500d,0.9625
samsunggt-s6812c,samsungs6812c,0.9625
samsunggt-s6812i,samsungs6812i,0.9625
samsunggalaxysiii,samsunggalaxysiiwimax,0.961905
lenovoa356,lenovoa365e,0.961818
lenovoa586,lenovoa658t,0.961818
samsunggt-i9070p,samsunggt-i9000,0.961667
samsunggt-i9100g,samsunggt-i9000,0.961667
samsunggt-i9100m,samsunggt-i9000,0.961667
samsunggt-i9100p,samsunggt-i9000,0.961667
samsunggt-i9100t,samsunggt-i9000,0.961667
samsunggt-i9300t,samsunggt-i9000,0.961667
sonyericssonz1i,sonyericssone16i,0.961667
hisensehs-eg906,hisenseeg906,0.96
hisensehs-eg929,hisenseeg929,0.96
hisensehs-eg950,hisenseeg950,0.96
hisensehs-eg960,hisenseeg960,0.96
hisensehs-u960q,hisenseu960q,0.96
lenovoa326,lenovoa376,0.96
lenovoa500,lenovoa590,0.96
lenovoa516,lenovoa519,0.96
lenovoa520,lenovoa820,0.96
lenovoa530,lenovoa830,0.96
lenovoa580,lenovoa830,0.96
lenovoa789,lenovoa780,0.96
lenovok860,lenovok800,0.96
lenovop700,lenovop780,0.96
lenovop770,lenovop780,0.96
lenovos560,lenovos750,0.96
lenovos720,lenovos820,0.96
lenovos760,lenovos750,0.96
samsunggt-b5330,samsungb5330,0.96
samsunggt-b9388,samsungb9388,0.96
samsunggt-i5508,samsungi5508,0.96
samsunggt-i5510,samsungi5510,0.96
samsunggt-i5700,samsungi5700,0.96
samsunggt-i5801,samsungi5801,0.96
samsunggt-i8150,samsungi8150,0.96
samsunggt-i8160,samsungi8160,0.96
samsunggt-i8250,samsungi8250,0.96
samsunggt-i8258,samsungi8258,0.96
samsunggt-i8262,samsungi8262,0.96
samsunggt-i8268,samsungi8268,0.96
samsunggt-i8530,samsungi8530,0.96
samsunggt-i8552,samsungi8552,0.96
samsunggt-i8558,samsungi8558,0.96
samsunggt-i9018,samsungi9018,0.96
samsunggt-i9088,samsungi9088,0.96
samsunggt-i9108,samsungi9108,0.96
samsunggt-i9128,samsungi9128,0.96
samsunggt-i9152,samsungi9152,0.96
samsunggt-i9158,samsungi9158,0.96
samsunggt-i9192,samsungi9192,0.96
samsunggt-i9205,samsungi9205,0.96
samsunggt-i9208,samsungi9208,0.96
samsunggt-i9210,samsungi9210,0.96
samsunggt-i9502,samsungi9502,0.96
samsunggt-i9508,samsungi9508,0.96
samsunggt-n7005,samsungn7005,0.96
samsunggt-s5570,samsungs5570,0.96
samsunggt-s5578,samsungs5578,0.96
samsunggt-s5660,samsungs5660,0.96
samsunggt-s5670,samsungs5670,0.96
samsunggt-s5690,samsungs5690,0.96
samsunggt-s5698,samsungs5698,0.96
samsunggt-s5820,samsungs5820,0.96
samsunggt-s5830,samsungs5830,0.96
samsunggt-s5838,samsungs5838,0.96
samsunggt-s6102,samsungs6102,0.96
samsunggt-s6108,samsungs6108,0.96
samsunggt-s6352,samsungs6352,0.96
samsunggt-s6358,samsungs6358,0.96
samsunggt-s7500,samsungs7500,0.96
samsunggt-s7508,samsungs7508,0.96
samsunggt-s7898,samsungs7898,0.96
samsungsch-i545,samsungsch-i405,0.959048
hisensehs-e820,hisensee820,0.957143
hisensehs-u850,hisenseu850,0.957143
hisensehs-u860,hisenseu860,0.957143
hisensehs-u909,hisenseu909,0.957143
hisensehs-u930,hisenseu930,0.957143
hisensehs-u950,hisenseu950,0.957143
hisensehs-u958,hisenseu958,0.957143
huaweig610-c00,huaweig610c,0.957143
huaweig610-t00,huaweig610t,0.957143
huaweiy320-c00,huaweiy320c,0.957143
htcmytouch_4g_slide,htcmytouch3gslide,0.956656
motorolacliqxt,motorolacliq2,0.956044
motorolamb525+,motorolamb855,0.956044
konkav913,konkav981,0.955556
konkav966,konkav976,0.955556
oppor813t,oppor819t,0.955556
oppor815w,oppor815t,0.955556
oppor817t,oppor819t,0.955556
oppou705t,oppou701t,0.955556
oppou707t,oppou701t,0.955556
runbox5-w,runbox5,0.955556
hisensehs-t96,hisenset96,0.953846
htcdesirecdma,htcdesirec,0.953846
lenovoa3000-h,lenovoa300,0.953846
htcmyevo3d,htcevo3d,0.953333
zte-cn600+,zten600+,0.953333
zte-tu960s,zteu960s,0.953333
sonyericssonlt22i,sonyericssonlt18i,0.952941
sonyericssonmt27i,sonyericssonst17i,0.952941
htca320e,htca310e,0.95
htcevo,htcevo4g,0.95
htcs715e,htcs710e,0.95
htcs720e,htcs728e,0.95
htct328d,htct329d,0.95
htct328t,htct329t,0.95
htct328w,htct329w,0.95
htcz715e,htcz710e,0.95
oppou707,oppou701,0.95
oppox905,oppox907,0.95
oppox909,oppox907,0.95
samsunggt-i9128i,samsungi9128,0.95
samsunggt-i9300(001),samsunggt-i9000,0.95
samsunggt-i9308d,samsungi9308,0.95
samsunggt-i9508c,samsungi9508,0.95
samsunggt-s6810p,samsungs6810,0.95
samsunggt-s7500l,samsungs7500,0.95
samsungsch-i939d,samsungi939d,0.95
sonyericssone15a,sonyericssone16i,0.95
sonys36h,sonys39h,0.95
zten882e,zten881e,0.95
huaweic8950d,huaweic8650,0.948485
huaweig700t,huawei+g600t,0.948485
huaweit8828,huaweit8808d,0.948485
huaweiu8950d,huaweiu9500,0.948485
k-touchw700+,k-touchw710,0.948485
samsungn5100,samsungn7005,0.948485
sonyxperiatx,sonyxperiam,0.948485
zte-cn600,zten600,0.948148
zte-cr750,zter750,0.948148
zte-uv880,zteu880,0.948148
zte-uv881,ztev881,0.948148
zte-uv960,zteu960,0.948148
htcincredibless710d,htcincredibles,0.947368
htcincredibless710e,htcincredibles,0.947368
htcsensationxez715e,htcsensationxe,0.947368
hisensehs-e912s,hisensee912,0.946667
n7100,n700,0.946667
samsunggt-i8190,samsunggt-i9000,0.946667
samsunggt-i9082,samsunggt-i9000,0.946667
samsunggt-i9103,samsunggt-i9000,0.946667
samsunggt-i9105,samsunggt-i9000,0.946667
samsunggt-i9190,samsungi919,0.946667
samsunggt-i9195,samsungi919,0.946667
samsunggt-i9505,samsunggt-i9000,0.946667
samsunggt-n7000,samsunggt-i9000,0.946667
samsunggt-n9300,samsunggt-i9000,0.946667
samsungsch-i519,samsungsch-i405,0.946667
samsungsch-i535,samsungi535,0.946667
samsungsch-i559,samsungsch-i405,0.946667
samsungsch-i569,samsungi569,0.946667
samsungsch-i579,samsungi579,0.946667
samsungsch-i589,samsungi589,0.946667
samsungsch-i619,samsungi619,0.946667
samsungsch-i659,samsungi659,0.946667
samsungsch-i699,samsungi699,0.946667
samsungsch-i739,samsungi739,0.946667
samsungsch-i759,samsungi759,0.946667
samsungsch-i779,samsungi779,0.946667
samsungsch-i809,samsungsch-i405,0.946667
samsungsch-i879,samsungi879,0.946667
samsungsch-i889,samsungi889,0.946667
samsungsch-i909,samsungi909,0.946667
samsungsch-i915,samsungsch-i405,0.946667
samsungsch-i919,samsungi919,0.946667
samsungsch-i929,samsungi929,0.946667
samsungsch-i939,samsungi939,0.946667
samsungsch-p709,samsungp709,0.946667
samsungsch-p729,samsungp729,0.946667
samsungsch-r950,samsungsch-i500,0.946667
samsungsch-w789,samsungw789,0.946667
samsungsch-w999,samsungw999,0.946667
samsungsgh-i927,samsungi927,0.946667
samsungsgh-t959,samsungt959,0.946667
samsungsph-d710,samsungd710,0.946667
sharpdm014sh,sharp104sh,0.946667
ztev988,ztev889s,0.946429
htcevo3dgsm,htcevo3d,0.945455
xiaomimi2sc,xiaomi2s,0.945455
samsunggt-s6500,samsungs6500d,0.944615
lenovoa269,lenovoa698t,0.943636
lenovop700i,lenovop780,0.943636
lenovos720i,lenovos820,0.943636
lenovos880i,lenovos820,0.943636
sonyericssonlt26ii,sonyericssonlt18i,0.943137
sonyericssonlt28at,sonyericssonlt18i,0.943137
hisensehs-e860,hisensee86,0.942857
huaweig520-t10,huaweig520,0.942857
huaweig525-u00,huaweig520,0.942857
huaweig606-t00,huaweig606,0.942857
huaweiy310-t10,huaweiy310,0.942857
huaweiy320-t00,huaweiy320,0.942857
huaweiy320-u01,huaweiy320,0.942857
lenovok900_row,lenovok900,0.942857
zten900,zten909,0.942857
zten960,zten909,0.942857
zteu5,zteu985,0.942857
zteu792,zteu795,0.942857
ztev975,ztev955,0.942857
htcp510e,htcc510e,0.941667
htcwildfiresa510b,htcwildfires,0.941176
htcwildfiresa510e,htcwildfires,0.941176
htcwildfiresa515c,htcwildfires,0.941176
motoroladext,motoroladefyxt535,0.941176
huaweiu8800pro,huaweiu8800+,0.940476
lenovo_a2105,lenovopada2105,0.940476
samsnggt-b9120,samsungb9120,0.940476
samsungsm-t310,samsungs6310,0.940476
sonyericssonr800i,sonyericssons004,0.939706
sonyericssonis12s,sonyericssonsk19i,0.939608
htcchachaa810,htcchacha,0.938462
huaweiideoss7,huaweiideosx6,0.938462
motorolamb526,motorolamb855,0.938462
ztegrandsflex,ztegrands,0.938462
huaweim10,huaweiy310,0.937778
motorolamot-xt681,motorolaxt681,0.937557
htcdesirehda9191,htcdesirehd,0.9375
samsungsch-i919u,samsungi919,0.9375
samsung-sgh-i437,samsungi437,0.9375
samsung-sgh-i727,samsungi727,0.9375
samsungsgh-i727r,samsungi727,0.9375
samsung-sgh-i777,samsungi777,0.9375
samsunggt-i9505g,samsunggt-i9000,0.935833
htchuaweiu8818,huaweiu8818,0.935714
huaweid2-2010,huaweidp-01,0.935664
huaweimt1-t00,huaweit8100,0.935664
huaweiu8825-1,huaweiu8818,0.935664
samsungyp-g70,samsungp709,0.935664
samsunggt-s6500t,samsungs6500d,0.934615
motorola201m,motorolaa1260,0.934382
samsungscl21,samsungs6812c,0.934382
alps4s,alpsg4,0.933333
alpsa2,alpsg2,0.933333
alpsg5,alpsg4,0.933333
alpsg7,alpsg4,0.933333
alpsg8802,alpsg2,0.933333
alpsg9,alpsg4,0.933333
alpsi3,alpsg3,0.933333
alpsjy-g2,alpsg2,0.933333
alpsk2,alpsg2,0.933333
alpsm2,alpsg2,0.933333
alpsv3,alpsg3,0.933333
alpsx2,alpsg2,0.933333
alpsx4,alpsg4,0.933333
hisensehs-eg876,hisensee86,0.933333
hisensehs-eg901,hisensee90,0.933333
hisensehs-eg909,hisensee90,0.933333
hisensehs-eg970,hisensee90,0.933333
huaweic8650/c8650+,huaweic8650+,0.933333
huaweig510-0251,huaweig525,0.933333
huaweig520-0000,huaweig520,0.933333
huaweig520-5000,huaweig520,0.933333
huaweiy310-5000,huaweiy310,0.933333
jytgioneegn700w,gioneegn700w,0.933333
k-touchc966e,k-touchc960t,0.933333
k-touchc988t,k-touchc960t,0.933333
lenovo,lenovoa66,0.933333
samsungshv-e210l,samsunge120l,0.933333
samsung萌萌丶专属的i9300,samsungi9300,0.933333
tcle906,tcla906,0.933333
zte8150,zteu810,0.933333
ztesamsungi9300,samsungi9300,0.933333
zteskate,zteskatev960,0.933333
oppou705w,oppou701,0.930556
sonyericssonoms1_6,sonyericssone16i,0.930556
sonyericssonso-02d,sonyericssons004,0.930556
sonyericssonso-03d,sonyericssons004,0.930556
xiaomimi2,xiaomim3,0.930556
hisensehs-eg939,hisenseeg929,0.93
hisensehs-eg958,hisenseeg950,0.93
lenovo3gw100,lenovoa300,0.93
samsungek-gc110,samsunge110s,0.93
samsunggt-i8730,samsungi8530,0.93
samsunggt-n7100,samsungn7005,0.93
samsunggt-n7105,samsungn7005,0.93
samsunggt-p7500,samsungs7500,0.93
samsunggt-s7710,samsungs7270,0.93
samsungsgh-i727蓝天,samsungi727,0.929412
hisensehs-u820,hisenseu8,0.928571
hisensehs-u912,hisenseu9,0.928571
htcchachaa810e,htcchacha,0.928571
htcgratiaa6380,htcgratia,0.928571
samsungshw-e160,samsungs6102e,0.927949
coolpad8888,coolpad8085,0.927273
huaweigl07s,huaweig610s,0.927273
sharpsh-12c,sharpsh-02e,0.927273
sharpsh831t,sharpsh837u,0.927273
samsungshw-m340,samsungm340s,0.926667
htcdesire600dualsim,htcdesire600,0.926316
huaweit8830pro,huaweig309tpro,0.92619
htcdesirevct328d,htcdesirec,0.925
w109,w910,0.925
w20,w820,0.925
zten5,zten855d,0.925
ztev9800,ztev9,0.925
hisensehs-e830,hisensee820,0.924675
huaweig610-u00,huaweig610s,0.924675
samsungsm-t210,samsungm920,0.924675
konka_v6830,konkav980,0.923232
lenovoa1_07,lenovoa60,0.923232
htconesct528d,htconesc,0.923077
htcrhymes510b,htcrhyme,0.923077
htcs720t,htcs720tonext,0.923077
samsungnexus10,samsunge110s,0.922294
samsungsm-t211,samsungm110s,0.922294
samsungsm-t311,samsungm110s,0.922294
fihmotorola-xt500,motorolaxt500,0.921569
fihmotorola-xt502,motorolaxt502,0.921569
htcx315e,htcx515e,0.921429
zten798+,zten980,0.921429
samsunggt-i8730t,samsungi8530,0.920833
samsunggt-n7105t,samsungn7005,0.920833
samsungsgh-t999v,samsungt959v,0.920833
samsungshv-e140l,samsunge120l,0.920833
samsungshv-e160l,samsunge120l,0.920833
samsungshv-e170l,samsunge120l,0.920833
samsungshv-e250l,samsunge120l,0.920833
samsungsc03e,samsungs6102e,0.920513
gioneex805,gioneew800,0.92
lgevs9204g,lgvs920,0.92
samsunggt-n7i02,samsunggt-i9000,0.92
samsunggt-p1010,samsunggt-i9000,0.92
samsunggt-p5100,samsunggt-i9000,0.92
