galaxy tab 7.7 p680016gb,5100
OPTIMUS BLACK,1500
xt500,1230
HTC S710E,1450
HTC S710D,1450
voto t6000,1500
LG-KH5200,1500
koobee s,1350
XT862,1540
htc x515m 3d,1730
XT865,1750
ZTE-C N700,1450
x910,1250
galaxy note ii n710016gb,3100
sh8158u,1320
s5570igalaxy pop plus,1200
LG OPTIMUS 2,1500
wg100,1800
hot hd958,1650
htc a510es,1230
oppo u701,1710
GT-I5800,1500
GT-I5801,1500
SH-01D,1520
HTC BEE,1300
MOTO XT883,1500
XT319,1390
s5302galaxy pocket duos,1200
i939 galaxy siii,2100
w606,1500
xt875droid bionic,1735
MOTOROLA A953,1390
bfb 4s,1400
mb855photon 4g,1700
8060,1600
e619,1420
v900,1400
a600,2000
HUAWEI ASCEND,1800
ieva d710,1500
nexus d,1750
w732,2400
w736,2400
HUAWEI C8600,1500
SCH-I909,1500
htc z510d s,1500
wg200,1650
sh-01d,1520
MOTO XT702,1390
i9250 galaxy nexus,1750
MOTO XT701,1390
koobee a95,1500
koobee a92,1500
koobee a91,1600
htc t329w,1650
MOTO XT928,1735
lg e612optimus l5,1500
htc t329d,1650
me865atrix 2,1735
h701,1200
5832,1700
sh-a1,1550
ME860,1880
ME863,1500
ME865,1735
koobee i90,1680
u788,1400
u8818ascend g300,1350
COOLPAD 7260,1400
s600,2800
HTC EVO SHIFT 4G,1500
HTC DESIREHD,1230
vivo s9,2000
xt926droid razr hd,2530
MOTOROLA XT862,1540
koobee a690,1500
i717galaxy note,2500
w930,2000
xperia play z1i,1500
n930,1300
t8600,1250
htc g13wildfire s,1230
iwoo i900,1450
me525 defy,1500
COOLPAD D5800,1500
htc g17evo 3d,1730
HAIER-N88W,1600
wt19ilive with walkman,1200
5010,1400
oppo t29,3150
n6e,1100
tcl a919,1300
vivo e1t,1220
phone p700i,2500
s5830galaxy ace,1350
HTC DESIRE HD WITH BEATS AUDIO,1230
s5300galaxy pocket,1200
D539,2500
n80w,1500
ot 979,1500
2600,1500
t82grand x lte,1900
lg us730splendor,1700
m959,1400
u802,1100
xt881electrify 2,1780
XT875,1750
eg950,1900
i9228galaxy note,2500
vivo s1,1880
pad a2105,2500
HTC DESIRE A8180,1400
a80t,1600
a80s,1600
7019,1500
zopo zp500s,1300
i9100 galaxy sii16gb,1650
i9250galaxy nexus,1750
u8860 honor ,1930
HTC EVO 3D WITH BEATS AUDIO X515M,1730
CHANGHONGW7,2000
zopo zp500+,1300
i8530galaxy beam,2000
HTC INCREDIBLE S S710E,1450
u8730 ascend g312mytouch q,1500
g'five a70,1200
g'five a72,1450
w632,2100
i519,1500
v889d,1650
koobee i50,1600
v889m,1600
i779,1650
e600,1500
i559galaxy mini,1200
phone k800,1900
oppo x903find,1500
vivo s6,1880
vivo s7,1500
xt992,3300
vivo s3,1500
v930,3000
lg optimus lte tag,1700
ieva d720,1450
obee i818,1500
w706,1300
m909+,1400
w700,1500
w708,1300
5880,1500
m9re,1370
i699galaxy trend,1500
MOTO XT806,1380
MOTO XT800,1390
COOLPAD 9930,1900
COOLPAD D539,2500
COOLPAD D530,1280
lg e973optimus g,2100
de-t11,1420
MOTO XT711,1390
koobee a66,1500
htc a9188,1400
lg p705optimus l7,1700
s6500galaxy mini 2,1300
MOTOROLA XT702,1390
MOTOROLA XT701,1390
u950,2000
i8520beam,1800
digitalk dw8101naissance,1500
u795,1600
9930,1900
xt907droid razr m,2000
gn320,1550
htc one xl,1800
ZTE-V9E,3400
a6288,1350
t6,1800
p80w,1850
t3,1500
gn215,1550
5910,1700
HTC A9188,1400
HTC DESIRE HD (G10),1230
COOLPAD W706,1300
HTC DESIRE HD A9191 FOR AT,1230
LT15/18I-DIMIUI,1500
s6102e,1300
d510,1500
MOTOROLA XT928,1735
HTC A810E,1250
me600,1380
m830galaxy rush,1750
u8652,1400
t8500,1250
c8825dascend g330c,1500
n818,2050
phone a500,1500
htc mecha s,1400
COOLPAD 8150,1700
tcl a906,1150
s8520,1400
htc one vx,1810
MIONE_PLUS,1930
lg optimus 3d p920,1500
c800,1500
HTC EXPLORER A310E,1230
r920galaxy attain 4g,1650
n79,1450
ascend p1 xlu9200e,2600
XT800,1390
htc s728eone x+,2100
XT806,1380
i889galaxy note,2500
x930,2400
xt885razr v,1750
GT-I8150,1500
v852,1100
xt531domino+,1500
GT-I9003L,1650
htc t328dvc,1650
OPPOX903,1500
7005,1300
OPPOX905,1520
htc a320ec,1230
c8950d +,1930
HTC SENSATION Z710E,1520
t900,2000
i9300 galaxy siii,16gb,2100
f2,1500
HTC ARIA A6380,1200
u8650sonic,1250
ot 979hello kitty,1500
w626,1530
ZTE-C R750,1500
padfone lte,1520
u8500,1150
htc t328tvt,1650
ZTE-C N600PLUS,1000
MOTOROLA CLIQ,1420
obee i828,1200
xt923razr hd,3300
pad s2005a,1680
v929,1800
mt25ixperia neo l,1500
GLAM,1390
v926,1500
htc explorer,1230
v920,1650
XPERIA PLAY,1500
voto w6100,1520
galaxy note i9220,2500
TCL A996,1500
U8500,1150
TCL A990,1300
arrows es,1400
TCL A998,1500
gn700t,1800
i7500u,1500
gn700w,1800
i509galaxy y,1200
HTC INCREDIBLE S/S710E,1450
e700,1700
t81,1200
t80,1200
s6108galaxy y p0p,1200
galaxy note lte,2500
tcl c995,1800
tcl c993,1500
M959,1400
MOTO XT720,1390
ascend p1 lte,2000
GT-I9100 FOR SK,1650
lg p693,1500
LG-P610S,1280
MOTOROLA XT711,1390
zopo libero ,1300
i909galaxy s,1500
lg optimus 2x,1500
LG-E739,1500
HTC INSPIRE 4G FOR VODAFONE,1230
9900,1800
s400,1400
e810,1350
e210sgalaxy siii,2100
lt28ixperia ion,1900
st21ixperia tipo dual,1500
HTC G14,1520
D530,1280
HTC G11,1450
i9300 galaxy siii,2100
lg p698,1500
n79+,1450
htc evo shift 4g,1500
htc t329t,1650
s7562galaxy trend duos,1500
lg e405foptimus l3 dual,1500
koobee i55,1600
m340sgalaxy m,1650
n790,1200
MOTOROLA XT800,1390
t710,2000
MOTOROLA XT806,1380
s9500,2500
lg e510optimus glare,1500
ST17I,1200
A1680,1130
gn200,1400
d500,1500
s5670galaxy fit,1350
u985grand era,1800
COOLPAD W711,1280
mt15i xperia neo,1500
c8650,1400
c8655,1250
htc g17 evo 3dc,1730
htc evo 4g lte,2000
a6388,1300
v2,1100
MOTOROLA XT301,1130
SH7218U,960
mione 1sm1s,1930
thl w3,2000
u960s,1400
i9268,1650
lg e730optimus sol,1500
agm v5,2000
HUAWEI U9000,1400
u960d,1600
htc hero s,1520
td8208,1450
HUAWEI U8500,1150
HTC MYTOUCH 4G,1400
ieva d5,1450
ieva d3,1500
n950,1300
LT26I,1750
phone a60+,1500
mb861atrix 4g,1930
ZTE-U V880,1250
xt319,1390
MOTOROLA XT865,1750
c900,1300
i9100g galaxy sii,1650
xt317,1390
xt316,1390
phone a60,1500
MB525,1500
phone k2,1760
CHANGHONG-Z-ME,1410
htc mobile g2,1300
5210,1500
oppo x907(finder),1500
innos d9,4160
et919,1700
oppo find 5,2500
galaxy note ii n7108,3100
k7,1500
htc droid incredible 4g,1700
x810,1300
k9,1600
k8,1600
i5500galaxy 5,1200
tcl s710,1800
LG-C660,1500
i9305galaxy siii lte,2100
c8600,1500
ME722,1390
xt882,1880
lg e960 nexus 416gb,2100
s5578galaxy mini,1200
s5660galaxy gio,1350
padfone232gb,2140
u880,1250
u885,1650
X10IX1AX1AX1AX1A,1500
sh7218u,960
t96,1630
x10i,1500
MB855,1650
MOTOROLA TRIUMPH,1400
7728,1600
s5570galaxy mini,1200
XT711,1390
MOTO XT912,1780
MOTO XT910,1780
XT531,1500
XT532,1500
e120lgalaxy sii hd lte,1850
HTC G14 SENSATION,1520
ieva d770,1500
me525+defy+,1650
MOTOROLA XT720,1390
eg6188,1500
HTC WILDFIRE S A510E,1230
HTC AMAZE 4G,1730
e800,2000
GT-I9000,1500
MOTOROLA XT532,1500
htc one v,1500
htc one s,1650
n788,1400
honor ,1930
n780,1350
MI-ONE,1930
acer s300iconia smart,1500
t700,1500
i8150galaxy w,1500
c8860e honor ,1930
MI-ONE PLU,1930
PHILIPS V808,1000
