Phone A600e,2500
TCL S300T,1400
e v1,2500
8190Q,1650
ZTE-C N600+,1000
F700,3600
V10,2700
ZTE-C N600 ,1000
Xperia go ST27i,1265
GN305,1500
phone a789,2000
N790,1200
phone a780,1500
bfb w9100,1800
MX(32G RE),1700
MEIZU M9,1370
Flash,1780
Xperia P LT22i,1305
8150,1700
LG Optimus 3D Cube SU870,1520
COOLPAD E239,1280
P729(GALAXY MEGA 6.3),3200
MOTOROLA MB855,1650
u970grand x,1600
droid razr maxx hd,3300
OT-891,1000
S5831i,1350
LG Optimus One,1500
s5820,1500
XT760,1650
Galaxy Naos,1500
TCL J610,1800
c8800,1500
8710,1700
seals ts3,1780
Galaxy Y Pro DUOS,1200
g08,1280
MB855(Photon 4G),1650
I9001(GALAXY S Plus),1650
i5800galaxy 3,1500
8020+,1250
a288t,1500
galaxyq,1500
HTC DESIRE HD G10 AT,1230
koobee n60,1400
koobee n62,1600
HTC Tattoo(G4),1100
XT780,1735
koobee n66,1350
koobee n69,1350
Xperia tipo ST21i,1500
XT788,1735
LG P765(Optimus L9),2100
i577galaxy exhilarate,1750
8022,1500
8020,1600
8026,1300
s500a,2500
xt928droid razr,1735
s500c,2380
MEIZU MX,1600
st23ixperia miro,1500
Liquid AK330s,1500
MT73,1100
HTC MY TOUCH 4G,1400
Grand Memo(8GB),3200
koobee a109,1600
w770,1500
B9120(2),1500
koobee a106,1500
XT301,1130
e89,1000
SH320T,1250
i9001galaxy s plus,1650
vivo S12,2000
vivo S11,2000
MOTOROLA XT883,1500
MOTOROLA XT882,1880
Pad A2105,2500
w7,3000
w6,1350
LENOVO A500,1500
w3,2000
w1,2000
st15ixperia mini),1200
sh631w,1650
w8,3000
phone s880i,2250
e5670,1150
m886mercury,1900
Z5(16GB),2300
i899,1440
V790,1200
bambook s18gb,1930
htc 2rezound,1620
W832,2400
W7376,2400
A2,3000
tcl a990,1300
U960s3,2000
U960s2,1400
ATRIX HD(MB886),1780
HUAWEI C8650 PLUS,1250
SH-09D,1900
HUAWEI U8850,1400
v985grand era,1800
M18,1540
HTC Desire 500,1800
lg p880optimus 4x hd,2150
mt15ixperia neo,1500
5870,1400
5876,1700
HTC Butterfly X920e,2020
5879,2000
HTC MyTouch 4G(S910m),1400
LG  P936(Optimus 4G LTE),1830
w808,2000
I9188,1650
Ascend P1 LTE,1800
Ascend D1 Quad(U9510),1800
Grand X IN,1650
C600,1450
C605,1700
vivo s12,2000
phone a300,2000
A3288,1100
ZTE-T U880,1250
U860,1630
l710 galaxy siii,2100
iHKC reepad,3240
phone a790e,1500
C3,2000
A366t,1300
Xperia E dual,1500
NEC 909e,1430
z-me,1410
V760,1500
xt390,1430
U808,1650
u9500eascend d1 xl,2600
A780,1500
U802,1100
U807,1600
TCL Idol X(S950),2000
U805,1200
HUAWEI C8800,1500
S39h(Xperia C),2330
TCL S710,1800
Phone A580,1700
V926D,1500
LG-P930,1830
HTC Spark,1300
Phone A586,1700
n609,1400
7990,1800
8295M,2000
U8652(Fusion/Jengu),1400
I2C,1500
e170kgalaxy siii,2100
n606,1400
HTC EVO 3D BY XIAOLEIZI,1730
I9210(Galaxy SII LTE),1850
g1310,1260
U935,2500
g1315,1260
htc x515d 3d,1730
b9062,1650
S901,1600
S903,1800
V987,2500
mt680,1390
V983,2000
I897(Captivate),1500
V980,1800
F-07D,1400
V2,1100
CHANGHONGW8,3000
V5,2400
V6,1800
CHANGHONGW3,1230
V9,3400
CHANGHONGW1,1300
xt711,1390
DROID RAZR MAXX HD,3300
galaxy s 3d,1650
N700,1450
xt536,1650
xt532,1500
lg p870escape,2150
XT806LX,1380
i3,1500
i5,1500
i7,1850
i6,1500
MYTOUCH 4G SLIDE,1520
Galaxy Music S6012,1300
V182,4000
OPPO R809T,2000
xt894droid 4,1785
B7810(GALAXY M Pro),1200
T9600,2400
E16I,1200
MT15I,1500
NEXUS ONE,1400
X519,920
i95,3000
Phone(3GC101),1500
i96,1800
i90,1680
i93,2100
i92,3000
HS-E90,1500
N916,1500
I939(GALAXY SIII),2100
HTC One mini(M4),1800
Phone K2,1760
Ascend G615,2150
S+ (8720Q),2000
LG Optimus T,1500
v880,1250
XT897(Photon Q 4G LTE),1785
XT389,1390
E16i(Xperia W8),1200
HTC ONE X,1800
ZP600,1640
C8810(Ascend G300C),1400
I8150(GALAXY W),1500
N7005(GALAXY Note LTE),2500
GN315,1700
W655,1400
GT-I9100,1650
GT-I9103,1650
thl v7,1650
HUAWEI C8650,1400
GT-I9108,1650
thl v8,1100
thl v9,1550
i867,1390
st27ixperia go,1305
c500,1450
v92,1800
Hercules(T989),1850
HTC T327d,1650
MOTO XT531,1500
m110sgalaxy s,1500
htc x720d one xc,2000
n1,1700
st17ixperia active,1200
LG Optimus GJ,2210
Y320C,1350
GT-I9210,1850
H5018,1400
bfb w9001,1500
bfb w9000,1400
grand x in,1650
P709(GALAXY MEGA 5.8),2600
HM,2000
SBM104SH,1520
MOTO XT532,1500
galaxy note ii n719,3100
i9020nexus s,1500
I9300(GALAXY SIII 32GB),2100
i9220 galaxy note,2500
V961,1400
MT716,1380
I929(GALAXY SII Duos),1800
A560e,1500
SH-02E,2320
A6288(Hero),1350
Me,1670
l300galaxy victory 4g lte,2100
v726,2100
V965,2000
I8550(GALAXY Win),2000
TCL A968,1500
HTC TATTOO,1100
H9,1300
GHONGV10,2700
V8(II),1820
G3D,1500
HTC Desire C(A320e),1230
H6,1300
u9501lascend d1 lte,1750
HTC S(S510e),1450
d69,1200
n855d,1650
PadFone,1520
Milestone 2,1390
W820,1800
u1203,1900
lg e400optimus l3,1500
ME632(Pro+),1390
SK17I,1200
A66t,1450
htc one s se,1650
HTC Desire HD(G10),1230
b7800galaxy m pro,1350
U8520,1500
htc g2magic,1340
galaxy note i9220,2500
A398T,2000
HTC 3D X515d,1730
lt29ixperia tx,1700
HS-EG968,1500
Xperia ion LT28i,1900
gn380,1550
GALAXY Trend 2 Duos,1500
XPRT,1860
Grand X2 In,2000
MX2 64GB,1800
5860,1700
lg ls860 cayenne,1700
lt18ixperia arc s,1500
Liquid e,1350
t989hercules,1850
Aqua,1600
A660,1500
ACER LIQUID,1350
9070+XO,2900
n600+,1000
HTC One(M7/16GB),2300
A726T,1200
2(16GB),2000
vivo S9,2000
M35,1350
HTC Desire 600,1860
ME722(2),1390
ZTE-V9,3400
vivo S6,1880
vivo S7,1500
vivo S1,1930
vivo S3,1500
M9 RE,1350
S6812i (GALAXY Fame),1300
HTC Tide,1300
TCL S500,1500
U830,1500
ZTE-X876,1500
GN705W,1800
GN705T,1800
G1350,1750
B9150 Galaxy Q,3500
U8800+,1500
HTC DESIRE HD,1230
MB200/CLIQ/DEXT/MORRISON,1420
DROID HD(ME865),1735
w900,1500
TCL S700,2000
xt389,1390
m910+,1500
NEXUS S,1500
zopo zp200,1250
TG88,1630
LG-P920,1500
C700,1800
v852,1100
u8833y300,1730
S5670(Galaxy  Fit),1350
A670T,1700
ns,1500
GN330,2000
GN858,1700
GALAXY S4(64GB),2600
Morrison(MB200),1420
D9,1800
