bbk-vivo s9,		bbk  k9 ,					680
bbk-vivo v1,		bbk  v312 ,					1500
bbk-vivo v2,		bbk  v205 ,					900
bbk-vivo x1,		bbk  i18 ,					800
bbk-vivo x1s,		bbk  i18 ,					800
bbk-vivo x1st,		bbk  i18 ,					800
bbk-vivo x3t,		bbk  i531 ,					820
bbk-vivo x510t,		bbk  i518 ,					820
bbk-vivo xplay,		bbk  i6 ,					800
bbk-vivo y1,		bbk  i18 ,					800
bbk-vivo y11,		bbk  k119 ,					1000
bbk-vivo y11t,		bbk  k119 ,					1000
bbk-vivo y19t,		bbk  k119 ,					1000
bbk-vivo y3t,		bbk  i531 ,					820
bd-v13,		 bdbal b169 ,					1200
benwee-benwee 5100,		 nokia 510 ,					1300
bestsonny-bestsonnyt962,		 bestsonny t109 ,					1000
bestsonny-bestsonnyt965,		 bestsonny t109 ,					1000
bestsonny-t868,		 bestsonny m8 ,					1000
bird-aux 910+,		 bird a90 ,					1800
bird-android,		 bird a90 ,					1800
bird-bird w188,		 bird w188 ,					1401-1500
bird-doeasy e910,		 bird e819 ,					2400
bird-e909b+,		 bird a90 ,					1800
bird-i800b+,		 bird i720 ,					1100
bird-m500,		 bird k700 ,					650
bird-t9105,		 bird a90 ,					1800
bird-t9508,		 bird a90 ,					1800
bird-t9600,		 bird a90 ,					1800
bird-w800,		 bird w188 ,					1401-1500
birda-malataeduz500,		 huawei u5700 ,					900
birda_manufacturer-doeasy-i5,		 alcatel ot-i650c ,					1000
birda_manufacturer-hoow a7,		 gfive a70 ,					1300
birda_manufacturer-simdo-d90,		 hisense hs-e90 ,					1500
bjh-viko v666,		 gionee  v666 ,					1200
blephone-c01,		 acer liquid c1 ,					2000
blephone-td8208,		  td800 ,					2200
bm90-bm90,		 meizu m9() ,					1370
bn llc-bntv400,		k-touch  t200 ,					1100
bn llc-bntv600,		 minte t600 ,					1400
bohp-p5d-bohp-p5d,		newsmy  p5 ,					1800
bokaien-neken n5,		 zte grand memo n5 ,					3200
borqs-mt620t,		 motorola mt680 ,					1390
borqs-mt620t_ics,		 motorola mt680 ,					1390
bovo-s-f16,		 unitone unc-f6120 ,					650
boway-boway i7,		  i7 ,					1850
boway-boway u1,		 hosin u1 ,					1000
boway-i6,		  i6 ,					1250
brcm-gp353,		alps  g3  ,					2750
brcm-tcl a996,		 gionee a969 ,					1300
brcm-tcl-a996,		 gionee a969 ,					1300
brighter-hw-t18,		 de de-t11 ,					1420
brighter-hw-t18d,		 de de-t11 ,					1420
brighter-vs8000,		 others vinus vs8000 ,					1200
broncho-truly n5+w,		 zte grand memo n5 ,					3200
bror-bror s3,		 vivo s3 ,					1500
bror-bror s9,		 vivo s9 ,					2000
bror-bror w58,		 ebest w58 ,					1400
bror-bror w69,		 ebest w69 ,					1450
bror-bror w70,		 yusun w702  ,					1550
bsx-wx6,		 thl w6 ,					2300
bungbungame-miss,		 xiaomi m2s 32gb ,					2000
byd-camden,		 gxq cm100 ,					1400
byd-k-touch_e7,		 nokia e7 ,					1200
byd-u9 s800,		 hengjwy u9 ,					820
casio-ca-201l,		oppo  a201 ,					900
casio-is11ca,		 vivo s11 ,					2000
casper-casper via a3316,		 lenovo a336 ,					1400
cci-msm8660_surf,		 doov s660 ,					780
cellon-hw-w820,		 samsung sch-w2013 ,					1850
cf109-cf109,		 wishway c109 ,					1000
cfzz-lenovo a798t,		 lenovo  a798t ,					2000
changhong-changhong h5018,		 changhong h5018 ,					1360
changhong-changhongc100,		 changhong c100 ,					3000
changhong-changhongw6,		 changhong g168 ,					1500
chaoxing-p2w,		 huawei ascend p2 mini ,					3000
cjcp-charmpin-g7,		htc  desire g7 ,					1400
cmdc-m601,		 umo m601 ,					1450
coki-ak3z,		 acer ak330s ,					1500
colmei e5-colmei e5,		 nokia e5 ,					1200
colorfly-ct704 book,		 hosin t70 ,					1750
colorfly-ct801 eyas,		  t801 ,					1250
colorfly-ct801 q.ait,		  t801 ,					1250
colorfly-ct801,		  t801 ,					1250
colorfly-ct972 q.vanilla 2,		 philips c702 ,					1080
commtiva-xt502,		 motorola xt550 ,					1735
commtiva-z71,		 nubia z7 ,					4000
conor-a9,		 conor tg99 ,					1300
conor-conor tg99,		 conor tg99 ,					1300
conor-conor wg100,		 conor wg100 ,					1800
conor-conor wg200,		 conor wg200 ,					1650
conor-kr-conor e188,		 conor e188 ,					1800
coocaa x200-x200,		htc  desire 200 102e ,					1400
coolpad-coolpad8012,		yulong coolpad 8012 ,					1250
coolpad-coolpad8020+,		yulong coolpad 8020 ,					1600
coolpad-coolpad8070,		yulong coolpad 8070 ,					1500
coolpad-coolpad 5213,		yulong coolpad 5213 ,					1500
coolpad-coolpad 5216d,		yulong coolpad 5216d ,					1500
coolpad-coolpad 5820,		yulong coolpad 5890 ,					1700
coolpad-coolpad 7011,		yulong coolpad 7019 ,					1500
coolpad-coolpad 7020,		yulong coolpad 8020 ,					1600
coolpad-coolpad 7235,		yulong coolpad 7235 ,					1500
coolpad-coolpad 7290,		yulong coolpad 7290 ,					1800
coolpad-coolpad 7295+,		yulong coolpad 7295  ,					2000
coolpad-coolpad 7295a,		yulong coolpad 7295  ,					2000
coolpad-coolpad 7296,		yulong coolpad 7296 ,					2500
coolpad-coolpad 8056,		yulong coolpad 8050 ,					1300
coolpad-coolpad 8076,		yulong coolpad 8076 ,					1500
coolpad-coolpad 9150w,		yulong coolpad 9150 ,					1700
coolpad-coolpad7295,		yulong coolpad 7295  ,					2000
coolpad-coolpad8070d,		yulong coolpad 8070 ,					1500
coolpad-coolpad8888,		yulong coolpad n88 ,					1300
coolpad-yl-coolpad 5210s,		yulong coolpad 5210 ,					1500
coosee-t3668,		  t66 ,					1100
coosee-t500,		 huawei  t5900 ,					930
cross-a25,		 thl a2  ,					2000
csl-mi450,		htc  m4 603e ,					1700
cube-u20gt_c4,		 zte u201 ,					1000
cube-u39gt,		 tcl u398 ,					900
cube-u55gt,		 zte grand memo u5 32gb ,					3200
custom version-custom version,		 kyocera digno s ,					2520
customversion-custom version,		 kyocera digno s ,					2520
d.venucia110-md239ch,		  md920 ,					150
dakele-dakele mc001,		 dakele dakele ,					2450
dakele-mc002,		 dakele dakele ,					2450
dakele-mc002_h3,		 dakele dakele ,					2450
datang-datang s11,		 datang s22 ,					1700
daxian-9300,		 daxian n100i ,					1800
daxian-dk35a,		 daxian dx828 ,					1000
daxian_f758-daxian_f758,		lge lg optimus f7 ,					2540
dct-dct t5,		 mofut t5 ,					1620
dd-d555,		 tcl dd787m() ,					1800
de-de-g01,		 de de-g01 ,					1500
de-de-g01x,		 de de-g01 ,					1500
de-i9100,		 imden a900 ,					1500
dek-td6666,		  t66 ,					1100
dell-dell streak pro,		 dell venue ,					1400
dell-dell streak,		 dell venue ,					1400
dell-dell v04b,		 dell m01m ,					1530
dell-gs01,		 dell m01m ,					1530
dell-streak 10 pro,		 dell venue ,					1400
dell inc.-dell m01m,		 dell m01m ,					1530
dell inc.-dell streak 10 pro,		 nokia asha 108  ,					920
dell inc.-dell streak 7,		 others viewpad 7 ,					3240
dell inc.-dell streak,		 others peak+ ,					1800
dell inc.-dell venue,		 dell venue ,					1400
delta-zphone100,		 skyworthwireless n100 ,					800
dewav-infinix x501,		 philips x501 ,					1530
dewav-opsson ivo6600,		 voto v6600 ,					1450
digittalk-de8101,		  dw8101 ,					1450
dlt-e·xun-d99,		 doov ieva d9 ,					1800
docomo-f-12c,		 others docomo raku-raku f-12d ,					1800
doeasy-doeasy e930,		 kingsun ef930 ,					1400
doeasy-e800,		k-touch  e800 ,					2000
domod_g50-domod_g50,		  g500 ,					1800
doov-doov d360,		 doov ieva d3 ,					1500
doov-doov d500,		 doov ieva d5 ,					1450
doov-doov s1,		 doov s818 ,					780
doov-doov_d10,		 doov  d10 ,					2100
doov-doov_d10s,		 doov  d10s  ,					2100
doov-doov_d2,		 doov ieva d720 ,					1450
doov-doov_d200t,		 doov ieva d700 ,					1450
doov-doov_d210t,		 doov  d10 ,					2100
doov-doov_d3,		 doov ieva d3 ,					1500
doov-doov_d300,		 doov ieva d3 ,					1500
doov-doov_d50,		 doov ieva d5 ,					1450
doov-doov_d900,		 doov ieva d900s ,					1500
doov-doov_d910t,		 doov  d10 ,					2100
doov-doov_d920,		 doov ieva d9 ,					1800
doov_d7-doov_d7,		htc  hd7(t9292) ,					1230
dopod-dopod a3288,		 dopod a3288 ,					1100
duokan-mibox,		 motorola mb300 ,					1380
duokan-mibox_icntv,		 xiaomi  mtk ,					2000
dxwc-et t45,		 mofut t5 ,					1620
dxwc-isa-jade,		 vsun i1s ,					2200
e689-e689,		 iocean e68 ,					1050
eastcom-w1,		 thl w1 ,					1550
eavoo-pulid f5,		lge lg optimus f5 ,					2150
ebera-ebera v88,		 zte blade l v887 ,					2000
ebest-ebest f6,		 ebest g6 ,					1100
ebest-ebest n4,		 ebest n4 ,					800
ebest-ebest s5,		 ebest a35 ,					1450
ebest-ebest s6,		 ebest g6 ,					1100
ebest-ebest s8,		 ebest w18 ,					1100
ebest-ebest s9,		 ebest v9 ,					2000
ebest-ebest t5,		 ebest a35 ,					1450
ebest-ebest v5,		 ebest v6 ,					1450
ebest-ebest w16a,		 ebest w16 ,					1100
ebest-ebest w50l,		 ebest w50l ,					2400
ebest-ebest w66a,		 ebest w66 ,					1350
ebest-ebest w70,		 ebest w50l ,					2400
ebest-i5a,		 ebest w58 ,					1400
epade-epade c200,		 fadar c200 ,					1200
epade-epade s300,		 tcl s300t ,					1400
epade-epade_s90,		 changhong s90 ,					600
epade-epade_i5,		 aux i5 ,					1500
ephone-ephone a10,		 lephone a03 ,					1350
ephone-ephone a18,		 lephone z1 ,					2500
ephone-ephone a5,		 lephone a03 ,					1350
ereneben-eben t6,		 minte t6 ,					1100
ereneben-eben t7,		 nokia t7 ,					1200
ereneben-t5,		 mofut t5 ,					1620
eton-d500,		yulong coolpad d5800 ,					1280
eton-d510,		  d510 ,					1500
eton-eton d520,		 vim d52() ,					1150
eton-eton t850,		 huawei t8950 + g600t  ,					1930
eton-t600,		 minte t600 ,					1400
eton-t710,		 alcatel ot-710d ,					850
eton-t730,		 hosin t70 ,					1750
eton-t820,		 huawei t8620 ,					1250
eton-t900,		 umo t9300 ,					1450
ex-ex_s4,		 lexun lx488(k800) ,					1450
exynos 5410-galaxy s5,		 samsung galaxy s5 i9600 ,					3100
exynos 5410-m8-a,		 bestsonny m8 ,					1000
ezee-ezee'tab785,		 lenovo a750 ,					2000
faea-f1,		newsmy  f1 ,					680
fih-a5,		 changhong a5 ,					4000
fih-changhong-z-me,		 changhong z-me ,					1410
fih-fih-fm6,		newsmy  f6 ,					750
fih-in610,		 infocus in610 ,					4050
fih-motorola-xt500,		 motorola xt550 ,					1735
fih-motorola-xt502,		 motorola xt550 ,					1735
fih-sh530u,		 sharp sh530u  ,					1950
fih-sh630e,		htc  s630 ,					1050
fih-sh631w,		 sony xperia l s36h ,					1700
fih-sh8118u,		 sharp sh8158u ,					1320
fih-sh8188u,		 sharp sh8188u ,					1320
fih-sh837w,		 sharp sh807uc ,					740
fih-sh930w,		 sharp sh930w ,					2100
fih-shp-sh630e,		htc  s630 ,					1050
fih-vp700,		 lenovo  p700 ,					2500
fih-vp800,		htc  p800 ,					1200
fih-viewpad7,		 gfive a70 ,					1300
fih-xt316,		 motorola quench xt3 ,					1420
fly-iq450_quattro,		htc  flyer p510e ,					4000
foreverdragon-foreverdragon z901e,		 zora z109 ,					1100
foreverdragon-u69,		 haier u69 ,					1100
foxconn-newtab101-mx6dq,		 samsung galaxy tab10.1 ,					6860
foxonn oem-iphone 4s,		 apple iphone 4s 8gb ,					1420
fuhu-nabi2-nv7a,		 beidou  i2 ,					1500
fujitsu-202f,		fujitsu  arrows a 202f ,					3000
fujitsu-f-02e,		fujitsu  f-08a ,					770
fujitsu-f-06e,		fujitsu  f-08a ,					770
fujitsu-f-08d,		fujitsu  f-08a ,					770
fujitsu-f-10d,		fujitsu  arrows me f-11d ,					1520
fujitsu-t-01d,		fujitsu  f-08a ,					770
fujitsu mobile communications limited-101f,		 nokia 101 ,					1020
fujitsu mobile communications limited-101f,		 nokia 101 ,					1020
fujitsu mobile communications limited-isw13f,		fujitsu  arrows z isw13f ,					1800
g1-g1,		 inhon g1 ,					1400
g33-leisa_a98,		 huawei ascend g330d(u8825d) ,					1500
g33-t61,		 huawei ascend g330d(u8825d) ,					1500
g33-t8828,		 huawei ascend g330d(u8825d) ,					1500
g33-t9910,		 huawei ascend g330d(u8825d) ,					1500
g3a-rlt2222,		 sony xperia s lt26i() ,					1750
g3e3-uoogou_x6,		 iocean x6 ,					1800
g3e3atl-t003,		 neo t0013g ,					1500
g3e3bsx2-mx5,		 mlais mx58  ,					2500
g3e3zlc2-zx938,		 others x9  ,					1800
g3e3zlc4-zx918,		 daxian x9188 ,					2400
g3e3zydz2-f35,		lge lg optimus f3  ,					2460
g3e5hykj3-newish_t300,		 huawei t8300 ,					1200
g3e5mg-meeg_101,		 nokia 101 ,					1020
g3e5td6-td668,		 tcl d668 ,					1500
g3e5zlc2-zx938,		 others x9  ,					1800
g3e5zlc4-zx918,		 daxian x9188 ,					2400
g3ea3-mi_2,		 asus padfone 2 64gb ,					2140
g3ea3-uoogou_x6,		 iocean x6 ,					1800
g3ea3-x6+,		 iocean x6 ,					1800
g3ea3xd-hp688a,		 kong-profit kp688 ,					1400
g3ea5hli3-g_3ea_5,		 samsung galaxy note 3 ,					3200
g3ea5sby-t5585,		 dopod hd mini(t5555) ,					1200
g5_jlzy2-c6,		 nokia c6-01 ,					1200
g5_kodasl-kodasl_d1_5,		 huawei ascend d1 u9500 ,					1800
g5_zkn-kn_k9_g,		bbk  k9 ,					680
g5c_az-ozzo_158s,		yulong coolpad 8150s ,					1500
g5c_az2-ozzo_128s,		 changhong l128sd ,					2000
g5c_zkn-kn_k9_g,		bbk  k9 ,					680
g6 青春版-g6 青春版,		 gxq g6 ,					1350
g7a_ld-et_a9,		 opsson a9 ,					1000
g7c_cyw-glassic_h9,		 hosin h9 ,					1050
g7c_dm3-i9300,		 samsung galaxy siii i9300(32gb) ,					2100
g7c_rt2_y6m9a7-g_7c,		 others viewpad 7 ,					3240
galaxy-g1,		 samsung galaxy s 4g ,					1650
gaoxinqi-gxq-g13,		 hisense hs-g3 ,					900
gc-s029,		 spstar e600gc  ,					1500mahbl-5c
gc2-v02,		 hosin v20 ,					800
getek-x2-getek-x2,		  x2  ,					2500
gfive-g9,		 gfive g90 ,					4800
gfive-gfive g9,		 gfive g90 ,					4800
gigabyte-g.fone g1345,		 gigabyte g1310 ,					1260
gigabyte-gsmart g1355,		 gigabyte g1310 ,					1260
gigabyte-gsmart g1362,		 gigabyte g1310 ,					1260
gigabyte-gsmart rio r1,		 gigabyte g-smart i120 ,					920
gigabyte-msm7225,		 gigabyte gsmart s1205 ,					1320
ginwave-gnote,		 ginwave gnote m ,					1700
gionee-c600,		 gionee c600 ,					1450
gionee-e3,		 gionee e3 ,					1800
gionee-e3t,		 gionee e3t ,					1800
gionee-e5,		 gionee e5 ,					2000
gionee-e6,		 gionee e6  ,					2000
gionee-gionee gn320,		 gionee gn320 ,					1550
gionee-gn100,		 gionee gn100 ,					1280
gionee-gn105,		 gionee gn105 ,					1300
gionee-gn106,		 gionee gn160t ,					1700
gionee-gn107,		 gionee gn107 ,					1500
gionee-gn109,		 gionee gn100 ,					1280
gionee-gn135,		 gionee gn135 ,					1700
gionee-gn136t,		 gionee gn136 ,					1500
gionee-gn137,		 gionee gn137 ,					1700
gionee-gn160,		 gionee gn160t ,					1700
gionee-gn160t,		 gionee gn160t ,					1700
gionee-gn168t,		 gionee gn168t ,					1500
gionee-gn180,		 gionee gn180 ,					2500
gionee-gn205,		 gionee gn205h ,					1500
gionee-gn210,		 gionee gn215 ,					1550
gionee-gn305,		 gionee gn305 ,					1500
gionee-gn360,		 gionee gn380 ,					1550
gionee-gn380,		 gionee gn380 ,					1550
gionee-gn700t,		 gionee gn700t ,					1800
gionee-gn700w,		 gionee gn700t ,					1800
gionee-gn705t,		 gionee gn705w ,					1800
gionee-gn705w,		 gionee gn705w ,					1800
gionee-gn708t,		 gionee gn708w ,					2100
gionee-gn708w,		 gionee gn708w ,					2100
gionee-gn709w,		 gionee gn708w ,					2100
gionee-gn777,		 gionee gn777 ,					2000
gionee-gn787,		 gionee gn787 ,					2000
gionee-gn800,		 gionee gn800 ,					2100
gionee-gn810,		 gionee gn810 ,					3000
gionee-gn818t,		 gionee gn818t ,					1800
gionee-gn868,		 gionee gn868h ,					1600
gionee-gn868h,		 gionee gn868h ,					1600
gionee-gn878,		 gionee gn878 ,					2100
gionee-gionee gn600,		 gionee gn600 ,					1600
gionee-gionee gn700w,		 gionee gn700t ,					1800
gionee-td500,		 gionee td500 ,					1300
gionee-v182,		 gionee v182 ,					4000
gionee-x805,		 gionee x817 ,					3200
gionee-x817,		 gionee x817 ,					3200
gphone-gphone n7300,		 hesens n700 ,					1400
gplus-gn708w,		 gionee gn708w ,					2100
gplus-gplus n939,		 gionee n99 ,					920
gplus-gplus-p7002,		 lenovo  p700 ,					2500
great-958,		 hisense u958 ,					1700
greatwall-digital2 platinum,		 thl a2  ,					2000
greenorange-go m2s,		 greenorange m3 ,					2000
greenorange-go s2,		 greenorange mars2 ,					1500
gsun-g501,		 kingsun df820 ,					1200
gt-i9190-gt-i9190,		 samsung i9190 galaxy s4 mini ,					1900
gt-i9300-gt-i9300,		 samsung m gt-i9300 ,					2100
gt-i9500-gt-i9500,		 samsung i9500 galaxy s4  ,					2600
gt-n7100-gt-n7100,		 samsung galaxy note ii n7100(32gb) ,					3100
gt-n7100-gt_n7100,		 samsung galaxy note ii n7100(32gb) ,					3100
gtt-telsda t5880,		 dopod t5388 ,					1100
gw-g503.b01-s01-ginwave g503,		  g503a ,					1800
gw-gnote2.b01-s01-ginwave gnote2,		  t2 ,					1100
gw-gnote2.b02-s01-ginwave gnote2,		  t2 ,					1100
gyt-newish_g929,		 dec g9 ,					1200
gzh-gx901a,		 gfive g90 ,					4800
haier-he-e700,		 haier hc-d500 ,					800
haier-he-e80,		 haier e8 ,					550
haier-ht-i617,		 haier hg-v76  ,					830
haier-ht-i619,		 haier hg-v76  ,					830
haier-ht-i860,		 haier hc-c60 ,					1200
haier-ht-n87t,		 haier hg-n93 ,					650
haier-hw-n80w,		 haier hg-n93 ,					650
haier-hw-w617,		 haier hg-v76  ,					830
haier-haier hw-n86w,		 haier n86w ,					1650
haier-haier hw-w910,		 haier  w910 ,					1760
haier-haier w718,		 haier  -zing w718 ,					2000
haier-pad511,		 haier hc-d500 ,					800
heg-n700-heg-n700,		 hesens n700 ,					1400
hesens-he n200,		 hesens n700 ,					1400
hesens-he-n800,		 hesens n800 ,					1700
hesens-n200,		 hesens n700 ,					1400
hisense-eg950,		 hisense eg950 ,					1900
hisense-hs-e820,		 hisense hs-e90 ,					1500
hisense-hs-e830,		 hisense e830 ,					1200
hisense-hs-e860,		 hisense hs-e90 ,					1500
hisense-hs-e910,		 hisense hs-e90 ,					1500
hisense-hs-e912,		 hisense e912 ,					1300
hisense-hs-e912s,		 hisense e912 ,					1300
hisense-hs-e920,		 hisense hs-e90 ,					1500
hisense-hs-e926,		 hisense e926 ,					1630
hisense-hs-e930,		 hisense hs-e90 ,					1500
hisense-hs-e956,		 hisense e956q ,					1700
hisense-hs-e956q,		 hisense e956q ,					1700
hisense-hs-e968,		 hisense eg968 ,					1500
hisense-hs-eg870,		 hisense eg870 ,					1630
hisense-hs-eg876,		 hisense eg870 ,					1630
hisense-hs-eg901,		 hisense eg906 ,					1850
hisense-hs-eg906,		 hisense eg906 ,					1850
hisense-hs-eg909,		 hisense eg906 ,					1850
hisense-hs-eg929,		 hisense eg950 ,					1900
hisense-hs-eg939,		 hisense eg950 ,					1900
hisense-hs-eg950,		 hisense eg950 ,					1900
hisense-hs-eg958,		 hisense eg950 ,					1900
hisense-hs-eg960,		 hisense eg960 ,					2000
hisense-hs-eg970,		 hisense eg970 ,					2000
hisense-hs-t818,		 hisense tg88 ,					1630
hisense-hs-t830,		 hisense e830 ,					1200
hisense-hs-t9,		 hisense t9 ,					2000
hisense-hs-t909,		 hisense hs-e90 ,					1500
hisense-hs-t912,		 hisense t912 ,					1300
hisense-hs-t929,		 hisense t9 ,					2000
hisense-hs-t930,		 hisense hs-e90 ,					1500
hisense-hs-t950,		 hisense hs-e90 ,					1500
hisense-hs-t958,		 hisense t958 ,					1700
hisense-hs-t96,		 hisense t96 ,					1630
hisense-hs-t960,		 hisense t960 ,					2000
hisense-hs-t970,		 hisense hs-e90 ,					1500
hisense-hs-u8,		 hisense u8 ,					1630
hisense-hs-u820,		 hisense u8 ,					1630
hisense-hs-u850,		 hisense u850 ,					1300
hisense-hs-u860,		 hisense u860 ,					1630
hisense-hs-u909,		 hisense hs-e90 ,					1500
hisense-hs-u912,		 hisense u9 ,					2000
hisense-hs-u930,		 hisense hs-e90 ,					1500
hisense-hs-u950,		 hisense u950 ,					1900
hisense-hs-u958,		 hisense u958 ,					1700
hisense-hs-u960q,		 hisense hs-e90 ,					1500
hisense-m1101,		 hisense hs-c118 ,					750
hisense-m170,		 hisense u970 ,					2000
hisense-m3101bw,		 hisense e300 ,					1000
hisense-t860,		 hisense t960 ,					2000
hisense-t89,		 hisense t9 ,					2000
hisense-t92,		 hisense t912 ,					1300
hisense-w270bd,		 hisense e920 ,					1630
hl-100,		 thl w1 ,					1550
hli-hk_188_a,		 sed 188 ,					1050
hmct-bror w68,		k-touch  w68 ,					1500
hoow-hoow g5,		 google nexus one(g5) ,					1400
hoow-hoow-a7,		 gfive a70 ,					1300
hosin-hosin u8,		 hosin u8 ,					2500
hosin-hosin v70,		 hosin v70 ,					1750
hosin-hosin_u2m,		 hosin u2 ,					1500
hosin-hosin_u7,		 hosin u7 ,					1500
hp-hp slate 7,		 hp pre 3 ,					1230
hqkj-haiwei,		 huawei prism ,					1400
htc-a3360,		htc  a3360() ,					1300
htc-a3380,		htc  a3380() ,					1300
htc-adr6300,		htc  s630 ,					1050
htc-adr6330vw,		htc  s630 ,					1050
htc-adr6350,		htc  s630 ,					1050
htc-adr6400l,		htc  p3400 ,					1250
htc-adr6410lvw,		htc   s610d ,					1400
htc-adr6425lvw,		htc  one 64gb ,					2300
htc-amaze 4g,		htc  evo 4g lte(sprint) ,					2650
htc-c525c,		htc  one st t528t ,					1800
htc-c8812,		htc  one 802t ,					2300
htc-dl desirez v3.5 final,		htc  evo 3d g17() ,					1730
htc-desire hd,		htc  one x s720e ,					1800
htc-desire l by htc,		htc  desire l ,					1800
htc-desire s,		htc  one x s720e ,					1800
htc-desire z,		htc  one x s720e ,					1800
htc-desire,		htc  one x s720e ,					1800
htc-dream/sapphire,		htc  desire l ,					1800
htc-droid incredible,		htc  one lte ,					2300
htc-evo 4g,		htc  evo 4g lte(sprint) ,					2650
htc-evo,		htc  e1 8gb ,					2100
htc-endeavoru(htc one s),		htc  sensation xe() ,					1730
htc-eris,		htc  e1 8gb ,					2100
htc-evo 3d gsm,		htc  evo 3d g17() ,					1730
htc-froyo on dream/sapphire,		htc  touch pro2(sprint) ,					1500
htc-google ion,		htc  desire g7 ,					1400
htc-hero200,		htc  touch pro2(sprint) ,					1500
htc-htc 603e,		htc  one mini 601e ,					1700
htc-htc 606w,		htc  desire 606w ,					1860
htc-htc 608t,		htc  desire 608t ,					1860
htc-htc 609d,		htc  desire 619d ,					2100
htc-htc 801e,		htc  one 801e 32gb ,					2300
htc-htc 802d,		htc  one 802d ,					2300
htc-htc 802t,		htc  one 802t ,					2300
htc-htc 802w,		htc  one 802w ,					2300
htc-htc a310e,		htc   a310e ,					1230
htc-htc a320e,		htc   a310e ,					1230
htc-htc a510c,		htc  s a510e ,					1230
htc-htc a510e,		htc  s a510e ,					1230
htc-htc a810e,		htc  chacha a810e ,					1250
htc-htc a9188,		htc  t9188 ,					1400
htc-htc amaze 4g,		htc  evo 4g lte(sprint) ,					2650
htc-htc aria a6380,		htc  a6390 ,					1300
htc-htc bee,		htc  eternity ,					1650
htc-htc butterfly s,		htc  butterfly s ,					3200
htc-htc butterfly,		htc  butterfly  ,					2020
htc-htc c510e,		htc  flyer p510e ,					4000
htc-htc chacha a810e,		htc  chacha a810e ,					1250
htc-htc chacha a810,		htc  chacha a810e ,					1250
htc-htc desire 600 dual sim,		htc  desire 600 ,					1860
htc-htc desire 600,		htc  desire 600 ,					1860
htc-htc desire c,		htc  desire l ,					1800
htc-htc desire cdma,		htc  desire l ,					1800
htc-htc desire hd a9191,		htc  a9191( hd) ,					1200
htc-htc desire hd with beats audio,		htc  one s special edition ,					1650
htc-htc desire hd,		htc  desire l ,					1800
htc-htc desire q,		htc  desire l ,					1800
htc-htc desire s,		htc  desire l ,					1800
htc-htc desire sv,		htc  desire l ,					1800
htc-htc desire v,		htc  desire l ,					1800
htc-htc desire vc t328d,		htc   t328w ,					1650
htc-htc desire x,		htc  desire l ,					1800
htc-htc desire z,		htc  desire l ,					1800
htc-htc desire,		htc  desire l ,					1800
htc-htc dream,		htc  arrive ,					1500
htc-htc droid incredible 2,		htc  desire 200 102e ,					1400
htc-htc evo 3d gsm,		htc  evo 3d g17() ,					1730
htc-htc evo 3d x515a,		htc  evo 3d g17() ,					1730
htc-htc evo 3d x515m,		htc  evo 3d g17() ,					1730
htc-htc evo 4g,		htc  evo 4g lte(sprint) ,					2650
htc-htc evo4g,		htc  m4 603e ,					1700
htc-htc evo shift,		htc  one sv ,					1800
htc-htc explorer a310e,		htc   a310e ,					1230
htc-htc flyer p510e,		htc  flyer p510e ,					4000
htc-htc flyer,		htc  first ,					2000
htc-htc glacier,		htc  arrive ,					1500
htc-htc gratia a6380,		htc  a6390 ,					1300
htc-htc hd mini,		htc  hd mini ,					1200
htc-htc hd2 t8585,		htc  hd2(leo) ,					1230
htc-htc hd2,		htc  hd2(leo) ,					1230
htc-htc hero s,		htc  one sv ,					1800
htc-htc hero,		htc  rhyme() ,					1600
htc-htc holiday,		htc  tiara ,					1800
htc-htc incredible s with beats audio s710e,		htc  s710d ,					1450
htc-htc incredible s,		htc  one sv ,					1800
htc-htc incredible,		htc  one lte ,					2300
htc-htc incredibles s710d,		htc  s710d ,					1450
htc-htc inspire 4g,		htc  evo 4g lte(sprint) ,					2650
htc-htc j z321e,		htc  xe z715e ,					1730
htc-htc legend,		htc  one lte ,					2300
htc-htc magic,		htc  pico ,					1230
htc-htc my touch 4g,		htc  evo 4g lte(sprint) ,					2650
htc-htc mytouch 4g,		htc  evo 4g lte(sprint) ,					2650
htc-htc one 801e,		htc  one 801e 32gb ,					2300
htc-htc one s,		htc  one sv ,					1800
htc-htc one sc t528d,		htc  t528d ,					1650
htc-htc one sv,		htc  one sv ,					1800
htc-htc one v,		htc  one vx ,					1810
htc-htc one x,		htc  one vx ,					1810
htc-htc one x+,		htc  one vx ,					1810
htc-htc one xl,		htc  one vx ,					1810
htc-htc one dual 802d,		htc  one 802d ,					2300
htc-htc one mini,		htc  one mini  ,					1700
htc-htc one,		htc  one  ,					2300
htc-htc p510e,		htc  flyer p510e ,					4000
htc-htc pg09410,		htc  p3400 ,					1250
htc-htc ph39100,		htc  p3400 ,					1250
htc-htc promin_u,		htc  pico ,					1230
htc-htc panache,		htc  panache ,					1400
htc-htc pyramid,		htc  radiant ,					1600
htc-htc raider 4g,		htc  evo 4g lte(sprint) ,					2650
htc-htc raider x710e,		htc   x310e(titan) ,					1650
htc-htc raider,		htc  arrive ,					1500
htc-htc rezound,		htc  one  ,					2300
htc-htc rhyme s510b,		htc   s510b  ,					1450
htc-htc ruby,		htc  rhyme() ,					1600
htc-htc s510b by xda_xiaoleizi,		htc   s510b  ,					1450
